Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Class,"org.apache.jmeter.util.XPathUtil",2,2,3,1,24,0,14,9,1,5,0,,12,2,,,,1,0,13,13,0,5,0,8,,371,20,222,61,137,130,,,,96,142,46,96,,,,,,11,10,12,5,,1,5,,84,0.59,37,36,43,17
Static Class,"org.apache.jmeter.util.XPathUtil.MyErrorHandler",1,1,2,1,5,0,5,0,2,1,0,,0,0,,,,4,3,4,4,1,0,0,3,,35,5,30,10,12,0,,,,11,19,7,12,,,,,,2,2,3,1,,1,1,,0,0.00,7,7,10,4
Constructor,"org.apache.jmeter.util.XPathUtil.MyErrorHandler.MyErrorHandler",,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.util.XPathUtil.MyErrorHandler.error",,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,6,1,3,0,1,2,0,2,4,1,3,2,2,3,1,0,,,,,0,,1,0,,0.00,2,2,3,1
Public Method,"org.apache.jmeter.util.XPathUtil.MyErrorHandler.fatalError",,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,6,1,3,0,1,2,0,2,4,1,3,2,2,3,1,0,,,,,0,,1,0,,0.00,2,2,3,1
Public Method,"org.apache.jmeter.util.XPathUtil.MyErrorHandler.warning",,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,6,1,3,0,1,2,0,2,4,1,3,2,2,3,1,0,,,,,0,,1,0,,0.00,2,2,3,1
Private Constructor,"org.apache.jmeter.util.XPathUtil.XPathUtil",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Static Method,"org.apache.jmeter.util.XPathUtil.computeAssertionResult",,,,,,,,,,,,,,,,,,,,,,,,,,9,58,0,51,6,37,7,15,14,1,21,31,4,27,11,10,12,5,10,,,,,10,,5,10,,0.14,11,10,12,5
Private Static Method,"org.apache.jmeter.util.XPathUtil.getPrefixResolver",,,,,,,,,,,,,,,,,,,,,,,,,,5,10,0,5,3,2,5,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Private Static Method,"org.apache.jmeter.util.XPathUtil.getValueForNode",,,,,,,,,,,,,,,,,,,,,,,,,,4,16,0,11,3,8,5,8,2,0,6,8,3,5,2,2,2,1,1,,,,,0,,1,0,,0.45,2,2,2,1
Public Static Method,"org.apache.jmeter.util.XPathUtil.makeDocument",,,,,,,,,,,,,,,,,,,,,,,,,,12,25,0,6,3,2,19,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,3.17,1,1,1,1
Public Static Method,"org.apache.jmeter.util.XPathUtil.makeDocument",,,,,,,,,,,,,,,,,,,,,,,,,,12,32,0,12,5,5,20,4,2,0,4,6,2,4,2,2,2,1,1,,,,,0,,1,0,,1.67,2,2,2,1
Public Static Method,"org.apache.jmeter.util.XPathUtil.makeDocumentBuilder",,,,,,,,,,,,,,,,,,,,,,,,,,6,26,0,16,5,10,10,6,2,0,6,9,4,5,2,2,2,1,0,,,,,0,,0,0,,0.63,2,2,2,1
Class,"org.apache.jmeter.util.XPathUtil.makeDocumentBuilder.(Anon_1)",1,1,1,1,4,0,4,0,2,0,0,,0,0,,,,1,0,1,1,0,0,0,1,,6,0,6,1,5,0,,,,1,2,1,1,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"org.apache.jmeter.util.XPathUtil.makeDocumentBuilder.(Anon_1).resolveEntity",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,0,3,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Private Static Method,"org.apache.jmeter.util.XPathUtil.makeDocumentBuilderFactory",,,,,,,,,,,,,,,,,,,,,,,,,,5,23,0,12,2,8,11,9,2,0,5,7,1,6,2,2,5,1,0,,,,,0,,1,0,,0.92,2,2,5,1
Public Static Method,"org.apache.jmeter.util.XPathUtil.makeTidyParser",,,,,,,,,,,,,,,,,,,,,,,,,,6,22,0,13,2,10,9,8,2,0,9,11,2,9,2,2,2,1,0,,,,,0,,1,0,,0.69,2,2,2,1
Public Static Method,"org.apache.jmeter.util.XPathUtil.putValuesForXPathInList",,,,,,,,,,,,,,,,,,,,,,,,,,10,45,0,36,10,27,10,13,7,1,17,24,9,15,7,7,9,1,5,,,,,0,,5,0,,0.28,7,7,9,1
Public Static Method,"org.apache.jmeter.util.XPathUtil.selectNodeList",,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,4,2,2,7,4,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.75,1,1,1,1
Private Static Method,"org.apache.jmeter.util.XPathUtil.tidyDoc",,,,,,,,,,,,,,,,,,,,,,,,,,8,28,0,15,5,10,13,10,3,0,8,11,4,7,3,3,3,1,0,,,,,0,,2,0,,0.87,3,3,3,1
Public Static Method,"org.apache.jmeter.util.XPathUtil.validateXPath",,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,5,1,2,10,2,2,0,1,3,1,2,2,2,2,1,0,,,,,0,,1,0,,2.00,2,2,2,1
Package,"org.apache.jmeter.util.keystore",2,2,3,1,15,0,10,4,,,,1,2,1,,1,,10,7,12,,0,3,0,9,,245,29,146,50,82,75,,,,83,117,53,64,,,,,,11,11,12,3,,,5,,,0.51,33,33,38,14
Public Class,"org.apache.jmeter.util.keystore.JmeterKeyStore",2,2,3,1,15,0,10,4,1,1,0,,2,1,,,,10,7,12,12,0,3,0,9,,211,24,134,39,82,58,,,,72,106,42,64,,,,,,11,11,12,3,,1,5,,81,0.43,33,33,38,14
Private Constructor,"org.apache.jmeter.util.keystore.JmeterKeyStore.JmeterKeyStore",,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,8,1,5,0,5,2,0,4,6,1,5,2,2,4,1,0,,,,,0,,1,0,,0.00,2,2,4,1
Private Method,"org.apache.jmeter.util.keystore.JmeterKeyStore.findAlias",,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,8,1,4,0,2,3,0,4,7,2,5,3,3,3,3,3,,,,,3,,2,3,,0.00,3,3,3,3
Public Method,"org.apache.jmeter.util.keystore.JmeterKeyStore.getAlias",,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,7,2,4,5,2,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,0.71,2,2,2,1
Public Method,"org.apache.jmeter.util.keystore.JmeterKeyStore.getAlias",,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,10,2,6,1,1,3,0,4,7,2,5,3,3,5,1,1,,,,,0,,1,0,,0.10,3,3,5,1
Public Method,"org.apache.jmeter.util.keystore.JmeterKeyStore.getAliasCount",,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.util.keystore.JmeterKeyStore.getCertificateChain",,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,7,2,4,4,2,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,0.57,2,2,2,1
Public Method,"org.apache.jmeter.util.keystore.JmeterKeyStore.getClientAliases",,,,,,,,,,,,,,,,,,,,,,,,,,3,25,0,12,3,8,13,2,4,1,7,10,4,6,3,3,3,1,1,,,,,0,,1,0,,1.08,3,3,3,1
Private Method,"org.apache.jmeter.util.keystore.JmeterKeyStore.getIndexAndIncrement",,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,9,2,5,4,2,2,0,3,6,2,4,2,2,2,1,0,,,,,0,,1,0,,0.44,2,2,2,1
Public Static Method,"org.apache.jmeter.util.keystore.JmeterKeyStore.getInstance",,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,3,1,1,8,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.67,1,1,1,1
Public Static Method,"org.apache.jmeter.util.keystore.JmeterKeyStore.getInstance",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.jmeter.util.keystore.JmeterKeyStore.getPrivateKey",,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,7,2,4,3,2,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,0.43,2,2,2,1
Public Method,"org.apache.jmeter.util.keystore.JmeterKeyStore.load",,,,,,,,,,,,,,,,,,,,,,,,,,11,61,7,48,12,37,8,15,45,2,30,40,13,27,11,11,12,1,0,,,,,0,,5,0,,0.17,11,11,12,1
Package,"org.apache.jmeter.visualizers",1,1,1,1,11,0,8,2,,,,97,14,170,,70,,718,441,732,,30,141,11,550,,13706,2014,8122,3330,4668,4196,,,,4982,6250,3053,3197,,,,,,24,24,28,11,,,6,,,0.52,1182,1171,1258,749
Public Interface,"org.apache.jmeter.visualizers.AccumListener",0,0,0,0,0,0,0,0,0,1,0,,0,0,,,,1,0,1,1,1,0,0,0,,4,1,3,2,0,0,,,,1,2,2,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Abstract Method,"org.apache.jmeter.visualizers.AccumListener.updateGui",,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,0.00,0,0,0,0
Public Class,"org.apache.jmeter.visualizers.AssertionVisualizer",1,1,1,1,12,1,10,1,2,3,0,,0,1,,,,6,1,6,44,0,2,0,4,,87,16,67,21,43,10,,,,39,51,19,32,,,,,,5,5,6,1,,5,3,,83,0.15,10,10,11,6
Public Constructor,"org.apache.jmeter.visualizers.AssertionVisualizer.AssertionVisualizer",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,2,0,4,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AssertionVisualizer.add",,,,,,,,,,,,,,,,,,,,,,,,,,1,15,0,15,2,11,1,4,1,0,7,10,3,7,1,1,1,1,0,,,,,0,,0,0,,0.07,1,1,1,1
Class,"org.apache.jmeter.visualizers.AssertionVisualizer.add.(Anon_1)",1,1,1,1,6,0,6,0,2,1,0,,0,0,,,,1,0,1,1,0,0,0,1,,8,0,8,0,6,0,,,,2,4,1,3,,,,,,1,1,1,1,,1,0,,0,0.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AssertionVisualizer.add.(Anon_1).run",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,0,4,0,5,1,0,2,4,1,3,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AssertionVisualizer.clearData",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Private Method,"org.apache.jmeter.visualizers.AssertionVisualizer.getAssertionResult",,,,,,,,,,,,,,,,,,,,,,,,,,3,17,1,16,4,11,2,8,4,1,10,14,5,9,5,5,6,1,1,,,,,0,,3,0,,0.13,5,5,6,1
Public Method,"org.apache.jmeter.visualizers.AssertionVisualizer.getLabelResource",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Private Method,"org.apache.jmeter.visualizers.AssertionVisualizer.init",,,,,,,,,,,,,,,,,,,,,,,,,,6,30,7,19,6,16,5,14,1,0,16,17,5,12,1,1,1,1,0,,,,,0,,0,0,,0.26,1,1,1,1
Public Class,"org.apache.jmeter.visualizers.AxisGraph",1,1,1,1,8,0,5,2,1,2,0,,0,4,,,,37,20,37,37,0,3,0,34,,386,62,230,83,125,99,,,,116,168,80,88,,,,,,12,12,13,1,,2,3,,94,0.43,53,53,58,37
Public Constructor,"org.apache.jmeter.visualizers.AxisGraph.AxisGraph",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Constructor,"org.apache.jmeter.visualizers.AxisGraph.AxisGraph",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Constructor,"org.apache.jmeter.visualizers.AxisGraph.AxisGraph",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Private Method,"org.apache.jmeter.visualizers.AxisGraph.drawSample",,,,,,,,,,,,,,,,,,,,,,,,,,31,97,9,77,21,62,15,31,258,2,49,59,17,42,12,12,13,1,4,,,,,0,,2,0,,0.19,12,12,13,1
Private Method,"org.apache.jmeter.visualizers.AxisGraph.findMax",,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,12,2,7,0,1,4,1,8,12,4,8,4,4,4,1,0,,,,,0,,3,0,,0.00,4,4,4,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.getColor",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.getForeColor",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.getLegendFont",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.getLegendPlacement",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.getMaxYAxisScale",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.getTitleFont",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.getValueFont",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.isOutlinesBarFlag",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.isShowGrouping",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.isValueOrientation",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.paintComponent",,,,,,,,,,,,,,,,,,,,,,,,,,13,10,0,10,1,7,0,1,2,0,1,3,1,2,2,2,6,1,0,,,,,0,,1,0,,0.00,2,2,6,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setColor",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setData",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setForeColor",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setHeight",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setLegendFont",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setLegendLabels",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setLegendPlacement",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setMaxLength",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setMaxYAxisScale",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setOutlinesBarFlag",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setShowGrouping",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setTitle",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setTitleFont",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setValueFont",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setValueOrientation",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setWidth",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setXAxisLabels",,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setXAxisTitle",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setYAxisLabels",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.AxisGraph.setYAxisTitle",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Private Method,"org.apache.jmeter.visualizers.AxisGraph.squeeze",,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,6,1,3,0,3,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Public Class,"org.apache.jmeter.visualizers.BSFListener",1,1,1,1,6,0,5,0,5,3,0,,0,2,,,,5,0,5,73,0,0,0,5,,50,7,39,16,18,4,,,,13,22,10,12,,,,,,4,4,4,3,,4,2,,90,0.10,8,8,8,7
Public Method,"org.apache.jmeter.visualizers.BSFListener.add",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.50,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.BSFListener.isStats",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.BSFListener.sampleOccurred",,,,,,,,,,,,,,,,,,,,,,,,,,4,20,0,20,3,15,0,7,5,1,10,14,3,11,4,4,4,3,5,,,,,3,,2,3,,0.00,4,4,4,3
Public Method,"org.apache.jmeter.visualizers.BSFListener.sampleStarted",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.50,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.BSFListener.sampleStopped",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.50,1,1,1,1
Public Class,"org.apache.jmeter.visualizers.BSFListenerBeanInfo",1,1,1,1,3,0,3,0,1,1,0,,0,0,,,,1,0,1,16,0,0,0,1,,7,2,5,2,1,0,,,,1,3,2,1,,,,,,1,1,1,1,,5,0,,0,0.00,1,1,1,1
Public Constructor,"org.apache.jmeter.visualizers.BSFListenerBeanInfo.BSFListenerBeanInfo",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Class,"org.apache.jmeter.visualizers.BarGraph",1,1,1,1,6,0,3,3,1,1,0,,0,0,,,,7,3,7,7,0,0,0,7,,63,11,29,11,10,23,,,,13,21,11,10,,,,,,1,1,1,1,,1,0,,57,0.79,7,7,7,7
Public Constructor,"org.apache.jmeter.visualizers.BarGraph.BarGraph",,,,,,,,,,,,,,,,,,,,,,,,,,5,11,0,6,1,4,5,5,1,0,4,5,1,4,1,1,1,1,0,,,,,0,,0,0,,0.83,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.BarGraph.getBackColor",,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.BarGraph.getChkBox",,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.BarGraph.getLabel",,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.BarGraph.setBackColor",,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.BarGraph.setChkBox",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.BarGraph.setLabel",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Class,"org.apache.jmeter.visualizers.BeanShellListener",1,1,1,1,5,0,4,1,6,5,0,,0,3,,,,6,0,6,81,0,0,1,5,,56,11,39,19,16,10,,,,13,22,12,10,,,,,,3,3,3,1,,3,1,,88,0.26,8,8,8,6
Public Method,"org.apache.jmeter.visualizers.BeanShellListener.add",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.50,1,1,1,1
Protected Method,"org.apache.jmeter.visualizers.BeanShellListener.getInitFileProperty",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.BeanShellListener.isStats",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.33,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.BeanShellListener.sampleOccurred",,,,,,,,,,,,,,,,,,,,,,,,,,3,16,1,15,3,11,2,6,3,0,8,11,3,8,3,3,3,1,2,,,,,0,,1,0,,0.13,3,3,3,1
Public Method,"org.apache.jmeter.visualizers.BeanShellListener.sampleStarted",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.50,1,1,1,1
Public Method,"org.apache.jmeter.visualizers.BeanShellListener.sampleStopped",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,0.50,1,1,1,1
