Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Protected Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.doTest",,,,,,,,,,,,,,,,,,,,,,,,,,1,15,1,8,4,6,7,2,1,0,6,7,4,3,1,1,1,1,0,,,,,0,,0,0,,0.88,1,1,1,1
Private Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.getAlgoName",,,,,,,,,,,,,,,,,,,,,,,,,,6,24,0,13,6,11,11,11,4,1,11,14,6,8,3,3,3,1,0,,,,,0,,1,0,,0.85,3,3,3,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.getInstance",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.setUp",,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,7,2,4,2,5,2,0,3,5,2,3,2,2,2,1,0,,,,,0,,1,0,,0.29,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testChecksumAlgorithm",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,2,0,1,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testChecksumAlgorithmAdler",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,3,0,2,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testChecksumAlgorithmCRC",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,3,0,2,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testCreatePropertiesCacheDirect",,,,,,,,,,,,,,,,,,,,,,,,,,1,15,4,10,3,8,1,8,1,0,8,9,3,6,1,1,1,1,0,,,,,0,,0,0,,0.10,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testCreatePropertiesCacheViaCustomSelector",,,,,,,,,,,,,,,,,,,,,,,,,,1,34,4,16,3,13,14,12,2,0,11,14,3,11,2,2,2,1,0,,,,,0,,1,0,,0.88,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testCreatePropertiesCacheViaModifiedSelector",,,,,,,,,,,,,,,,,,,,,,,,,,1,28,6,18,4,15,4,12,2,0,13,16,4,12,2,2,2,1,0,,,,,0,,1,0,,0.22,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testCustomAlgorithm",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testCustomAlgorithm2",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,2,0,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testCustomClasses",,,,,,,,,,,,,,,,,,,,,,,,,,0,24,2,18,4,15,4,10,1,0,13,15,4,11,1,1,1,1,0,,,,,0,,1,0,,0.22,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testDelayUpdateBuildFinished",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testDelayUpdateTargetFinished",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testDelayUpdateTaskFinished",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testDigestAlgorithmMD5",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,3,0,2,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testDigestAlgorithmSHA",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,3,0,2,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testEqualComparator",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,2,0,1,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testEqualComparatorViaSelector",,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,11,3,8,0,6,1,0,6,8,3,5,1,1,1,1,0,,,,,0,,1,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testHashvalueAlgorithm",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,2,0,1,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testIllegalCustomAlgorithm",,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1,11,1,8,0,7,2,0,4,6,1,5,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testNonExistentCustomAlgorithm",,,,,,,,,,,,,,,,,,,,,,,,,,1,16,1,15,2,11,0,7,3,0,6,9,2,7,3,3,3,1,1,,,,,0,,2,0,,0.00,3,3,3,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testPropcacheInvalid",,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,5,2,3,4,3,2,0,2,4,2,2,2,2,2,1,0,,,,,0,,1,0,,0.80,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testPropertyfileCache",,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,3,5,0,5,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testResourceSelectorScenarioSimple",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,2,4,0,3,1,0,4,5,2,3,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testResourceSelectorSelresFalse",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,3,0,3,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testResourceSelectorSelresTrue",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,2,4,0,4,1,0,4,5,2,3,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testResourceSelectorSimple",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,5,2,3,1,3,1,0,3,4,2,2,1,1,1,1,0,,,,,0,,0,0,,0.20,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testRuleComparator",,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,2,0,2,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testScenario1",,,,,,,,,,,,,,,,,,,,,,,,,,3,92,11,38,9,33,47,18,36,2,28,36,10,26,7,7,7,1,0,,,,,0,,3,0,,1.24,7,7,7,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testScenarioCoreSelectorDefaults",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testScenarioCoreSelectorSettings",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testScenarioCustomSelectorSettings",,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testSeldirs",,,,,,,,,,,,,,,,,,,,,,,,,,3,33,4,26,4,21,3,10,6,1,18,23,5,18,4,4,4,1,1,,,,,0,,3,0,,0.12,4,4,4,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testValidateWrongAlgorithm",,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,12,4,8,1,4,2,0,5,7,3,4,2,2,2,1,1,,,,,0,,1,0,,0.08,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testValidateWrongCache",,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,11,3,8,1,4,2,0,5,7,3,4,2,2,2,1,1,,,,,0,,1,0,,0.09,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.ModifiedSelectorTest.testValidateWrongComparator",,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,12,4,8,1,4,2,0,5,7,3,4,2,2,2,1,1,,,,,0,,1,0,,0.08,2,2,2,1
Public Class,"org.apache.tools.ant.types.selectors.NoneSelector",2,2,2,1,13,0,8,5,1,0,1,,0,0,,,,3,0,3,72,0,0,0,3,,54,5,26,7,14,23,,,,11,18,7,11,,,,,,3,3,3,3,,5,2,,0,0.88,6,6,6,5
Public Constructor,"org.apache.tools.ant.types.selectors.NoneSelector.NoneSelector",,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,2,1,0,3,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,1.50,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.NoneSelector.isSelected",,,,,,,,,,,,,,,,,,,,,,,,,,3,24,1,13,3,8,10,6,3,0,6,9,3,6,3,3,3,3,3,,,,,3,,2,3,,0.77,3,3,3,3
Public Method,"org.apache.tools.ant.types.selectors.NoneSelector.toString",,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,9,2,6,3,5,2,0,5,7,2,5,2,2,2,1,0,,,,,0,,1,0,,0.33,2,2,2,1
Public Class,"org.apache.tools.ant.types.selectors.NotSelector",1,1,1,1,9,0,5,3,1,0,0,,0,0,,,,4,0,4,76,0,0,0,4,,51,5,23,6,11,23,,,,8,15,6,9,,,,,,2,2,2,1,,6,1,,0,1.00,6,6,6,4
Public Constructor,"org.apache.tools.ant.types.selectors.NotSelector.NotSelector",,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,2,1,0,3,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,1.50,1,1,1,1
Public Constructor,"org.apache.tools.ant.types.selectors.NotSelector.NotSelector",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,4,1,2,5,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,1.25,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.NotSelector.toString",,,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,9,2,6,3,5,2,0,5,7,2,5,2,2,2,1,0,,,,,0,,1,0,,0.33,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.NotSelector.verifySettings",,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,6,1,3,4,2,2,0,1,3,1,2,2,2,2,1,0,,,,,0,,1,0,,0.67,2,2,2,1
Public Class,"org.apache.tools.ant.types.selectors.OrSelector",2,2,2,1,14,0,8,5,1,0,0,,0,0,,,,3,0,3,72,0,0,0,3,,54,5,26,7,14,23,,,,11,18,7,11,,,,,,3,3,3,3,,5,2,,0,0.88,6,6,6,5
Public Constructor,"org.apache.tools.ant.types.selectors.OrSelector.OrSelector",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,2,1,0,3,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,1.50,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.OrSelector.isSelected",,,,,,,,,,,,,,,,,,,,,,,,,,3,25,1,13,3,8,11,6,3,0,6,9,3,6,3,3,3,3,3,,,,,3,,2,3,,0.85,3,3,3,3
Public Method,"org.apache.tools.ant.types.selectors.OrSelector.toString",,,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,9,2,6,3,5,2,0,5,7,2,5,2,2,2,1,0,,,,,0,,1,0,,0.33,2,2,2,1
Public Class,"org.apache.tools.ant.types.selectors.PresentSelector",2,2,3,1,16,0,9,6,1,7,0,,0,0,,,,8,4,8,46,0,0,0,8,,165,12,84,19,50,69,,,,33,57,19,38,,,,,,5,5,5,1,,4,3,,50,0.82,21,21,24,8
Public Static Class,"org.apache.tools.ant.types.selectors.PresentSelector.FilePresence",1,1,1,1,6,0,3,3,1,0,0,,0,0,,,,1,0,1,10,0,0,0,1,,12,0,5,2,1,7,,,,1,3,2,1,,,,,,1,1,1,1,,2,0,,0,1.40,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.FilePresence.getValues",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Constructor,"org.apache.tools.ant.types.selectors.PresentSelector.PresentSelector",,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,2,1,0,4,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.addConfigured",,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,6,1,3,6,1,2,0,2,4,1,3,2,2,3,1,0,,,,,0,,1,0,,1.00,2,2,3,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.createMapper",,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,7,1,4,5,4,2,0,3,5,1,4,2,2,3,1,0,,,,,0,,1,0,,0.71,2,2,3,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.isSelected",,,,,,,,,,,,,,,,,,,,,,,,,,6,30,2,14,4,10,14,6,3,0,7,10,4,6,3,3,4,1,1,,,,,0,,1,0,,1.00,3,3,4,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.setPresent",,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,5,1,2,12,2,2,0,1,3,1,2,2,2,2,1,0,,,,,0,,1,0,,2.40,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.setTargetdir",,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.toString",,,,,,,,,,,,,,,,,,,,,,,,,,4,24,0,21,2,16,3,5,12,1,10,15,2,13,5,5,5,1,3,,,,,0,,1,0,,0.14,5,5,5,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelector.verifySettings",,,,,,,,,,,,,,,,,,,,,,,,,,3,19,0,15,1,9,4,3,8,1,4,9,1,8,5,5,5,1,1,,,,,0,,3,0,,0.27,5,5,5,1
Public Class,"org.apache.tools.ant.types.selectors.PresentSelectorTest",1,1,1,1,28,3,22,2,1,7,0,,0,0,,,,4,0,4,20,0,0,0,4,,125,19,92,14,73,14,,,,66,75,14,61,,,,,,3,3,3,1,,3,2,,0,0.15,6,6,6,4
Public Constructor,"org.apache.tools.ant.types.selectors.PresentSelectorTest.PresentSelectorTest",,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelectorTest.getInstance",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,3,1,1,4,2,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,1.33,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelectorTest.testSelectionBehaviour",,,,,,,,,,,,,,,,,,,,,,,,,,1,80,12,65,9,56,3,17,1,0,55,58,9,49,1,1,1,1,0,,,,,0,,2,0,,0.05,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.PresentSelectorTest.testValidate",,,,,,,,,,,,,,,,,,,,,,,,,,5,24,2,19,2,15,3,6,4,1,9,12,2,10,3,3,3,1,2,,,,,0,,1,0,,0.16,3,3,3,1
Public Class,"org.apache.tools.ant.types.selectors.ReadableSelector",1,1,2,1,5,0,5,0,3,2,0,,0,0,,,,2,0,2,2,0,0,0,2,,23,2,12,4,5,9,,,,4,8,4,4,,,,,,2,2,2,1,,1,1,,0,0.75,3,3,4,2
Public Method,"org.apache.tools.ant.types.selectors.ReadableSelector.isSelected",,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,2,1,0,,,,,0,,0,0,,0.00,1,1,2,1
Public Method,"org.apache.tools.ant.types.selectors.ReadableSelector.isSelected",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,2,4,0,4,2,0,3,5,2,3,2,2,2,1,1,,,,,0,,1,0,,0.00,2,2,2,1
Public Class,"org.apache.tools.ant.types.selectors.SelectSelector",1,1,1,1,11,0,6,5,1,2,0,,0,0,,,,15,2,15,84,0,1,0,14,,204,19,94,24,49,91,,,,38,65,24,41,,,,,,4,4,4,3,,5,2,,80,0.97,26,26,28,17
Public Constructor,"org.apache.tools.ant.types.selectors.SelectSelector.SelectSelector",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,2,1,0,3,1,1,0,0,1,1,0,1,1,1,1,0,,,,,0,,0,0,,1.50,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.appendSelector",,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,6,1,3,5,3,2,0,2,4,1,3,2,2,2,1,0,,,,,0,,1,0,,0.83,2,2,2,1
Private Method,"org.apache.tools.ant.types.selectors.SelectSelector.getRef",,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,4,2,2,4,3,1,0,2,3,2,1,1,1,1,1,0,,,,,0,,0,0,,1.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.getSelectors",,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,6,1,3,5,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.83,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.hasSelectors",,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,6,1,3,4,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.67,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.isSelected",,,,,,,,,,,,,,,,,,,,,,,,,,3,28,2,12,3,8,14,7,3,0,6,9,3,6,3,3,3,3,2,,,,,2,,1,2,,1.17,3,3,3,3
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.passesConditions",,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,5,2,3,5,5,1,0,2,3,2,1,1,1,2,1,0,,,,,0,,0,0,,1.00,1,1,2,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.selectorCount",,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,6,1,3,4,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.67,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.selectorElements",,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,6,1,3,4,4,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.67,2,2,2,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.setIf",,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.setIf",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.setUnless",,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.33,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.setUnless",,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,2.00,1,1,1,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.toString",,,,,,,,,,,,,,,,,,,,,,,,,,2,21,0,18,2,13,3,5,5,1,10,14,2,12,4,4,4,1,0,,,,,0,,2,0,,0.17,4,4,4,1
Public Method,"org.apache.tools.ant.types.selectors.SelectSelector.verifySettings",,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,7,2,4,4,2,2,0,2,4,2,2,2,2,3,1,0,,,,,0,,1,0,,0.57,2,2,3,1
Public Interface,"org.apache.tools.ant.types.selectors.SelectorContainer",0,0,0,0,0,0,0,0,0,20,4,,0,0,,,,24,0,24,24,24,0,0,0,,157,25,26,25,0,106,,,,24,25,25,0,,,,,,0,0,0,0,,0,0,,0,4.08,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.add",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,5.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addAnd",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addContains",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addContainsRegexp",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addCustom",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addDate",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addDepend",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addDepth",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addDifferent",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,5.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addFilename",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addMajority",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addModified",,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,1,1,0,5,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,5.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addNone",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addNot",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addOr",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addPresent",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
Abstract Method,"org.apache.tools.ant.types.selectors.SelectorContainer.addSelector",,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,1,0,4,0,0,0,1,1,1,0,0,0,0,0,0,,,,,0,,0,0,,4.00,0,0,0,0
