system_id,package,class,fullClassName,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,FEStatus
freecol,net.sf.freecol.common.io,FreeColTcFile,net.sf.freecol.common.io.FreeColTcFile,20,1,1,1,1,11,0,5,6,1,2,0,0,0,4,0,4,20,0,0,1,3,76,5,26,9,12,45,9,16,7,9,3,3,3,1,3,2,0,1.73,6,6,6,4,1
freecol,net.sf.freecol.client.gui,MessageLabel,net.sf.freecol.client.gui.MessageLabel,20,1,1,1,1,4,1,3,0,1,1,0,0,0,1,0,1,1,0,0,0,1,28,5,5,2,1,18,1,3,2,1,1,1,1,1,2,0,0,3.6,1,1,1,1,1
freecol,net.sf.freecol.server.ai.goal,Goal,net.sf.freecol.server.ai.goal.Goal,18,2,2,2,1,20,0,9,9,2,7,3,1,1,27,6,28,129,0,0,9,19,607,47,230,75,143,334,121,174,75,99,6,6,8,5,3,3,82,1.45,52,52,64,29,1
freecol,net.sf.freecol.client.gui.action,ReportRequirementsAction,net.sf.freecol.client.gui.action.ReportRequirementsAction,20,1,1,1,1,7,0,3,4,1,2,0,0,1,2,0,2,26,1,0,0,1,42,3,9,4,3,30,3,6,4,2,1,1,1,1,3,0,50,3.33,2,2,2,2,1
freecol,net.sf.freecol.client.gui.panel,StatusPanel,net.sf.freecol.client.gui.panel.StatusPanel,20,1,1,1,1,13,1,6,6,1,2,0,0,1,2,1,2,42,0,0,0,2,59,9,17,6,9,33,10,13,5,8,1,1,1,1,3,0,50,1.94,2,2,2,2,1
freecol,net.sf.freecol.common.networking,DeclineMoundsMessage,net.sf.freecol.common.networking.DeclineMoundsMessage,20,1,1,1,1,15,0,8,6,1,12,0,1,0,4,2,5,30,0,0,0,5,116,11,44,13,24,61,18,27,12,15,4,4,5,4,2,1,19,1.39,8,8,9,8,1
freecol,net.sf.freecol.server.control,ChangeSet.AttackChange,net.sf.freecol.server.control.ChangeSet.AttackChange,12,1,1,2,1,17,0,9,7,1,7,0,0,0,5,5,5,14,0,0,0,5,103,5,57,16,34,41,25,34,13,21,4,4,4,1,2,2,24,0.72,8,8,11,5,1
freecol,net.sf.freecol.common.model,ColonyTradeItem,net.sf.freecol.common.model.ColonyTradeItem,20,1,1,1,1,10,0,4,6,1,4,0,1,0,10,3,11,115,0,0,2,9,172,21,55,21,22,96,24,36,15,21,1,1,2,1,3,0,63,1.75,11,11,12,11,1
freecol,net.sf.freecol.server.ai,AllTests,net.sf.freecol.server.ai.AllTests,20,1,1,1,1,14,0,12,2,1,8,0,1,0,0,0,1,1,0,0,0,1,34,0,14,3,10,20,10,12,3,9,1,1,1,1,1,0,0,1.43,1,1,1,1,1
freecol,net.sf.freecol.client.gui.panel,PlayersTable.NationStateRenderer,net.sf.freecol.client.gui.panel.PlayersTable.NationStateRenderer,1,1,1,1,1,5,0,5,0,2,2,0,0,0,1,0,1,1,0,0,0,1,7,0,7,3,2,0,2,4,2,2,1,1,1,1,2,0,0,0,1,1,1,1,1
freecol,net.sf.freecol.client.gui.action,SelectableAction,net.sf.freecol.client.gui.action.SelectableAction,18,1,1,1,1,9,0,5,4,1,5,5,0,1,6,2,6,32,0,0,3,3,94,11,36,13,18,47,16,25,12,13,2,2,4,1,4,1,72,1.31,8,8,10,6,1
freecol,net.sf.freecol.client.gui.action,ReportHistoryAction,net.sf.freecol.client.gui.action.ReportHistoryAction,20,1,1,1,1,7,0,3,4,1,2,0,0,1,2,0,2,26,1,0,0,1,42,3,9,4,3,30,3,6,4,2,1,1,1,1,3,0,50,3.33,2,2,2,2,1
freecol,net.sf.freecol.client.gui.panel,TrainDialog,net.sf.freecol.client.gui.panel.TrainDialog,20,2,2,2,1,30,3,21,5,2,14,0,0,1,3,3,3,59,0,0,0,3,125,17,72,21,56,36,45,55,20,35,3,3,3,1,4,2,50,0.5,8,7,8,3,1
freecol,net.sf.freecol.client.gui.plaf,FreeColListUI,net.sf.freecol.client.gui.plaf.FreeColListUI,20,1,1,1,1,3,0,3,0,1,3,0,1,0,3,0,4,4,0,0,1,3,45,5,18,6,7,23,7,12,5,7,1,1,1,1,2,0,0,1.28,4,4,4,4,1
freecol,net.sf.freecol.common.option,ListOption,net.sf.freecol.common.option.ListOption,22,1,1,1,1,10,0,6,3,1,3,2,1,1,14,3,15,114,0,0,2,13,210,24,97,28,53,89,44,71,27,44,4,4,4,1,3,2,76,0.92,24,24,25,15,1
freecol,net.sf.freecol.common.resources,FontResource,net.sf.freecol.common.resources.FontResource,20,2,2,2,1,13,0,8,5,1,0,0,1,2,4,1,5,9,1,0,0,4,108,12,45,15,28,51,18,28,13,15,5,5,6,1,2,2,66,1.13,10,10,11,5,1
freecol,net.sf.freecol.server.generator,SimpleMapGenerator.Territory,net.sf.freecol.server.generator.SimpleMapGenerator.Territory,7,1,1,1,1,4,0,4,0,1,4,0,0,0,4,4,4,4,0,0,0,4,28,4,24,9,9,0,11,17,9,8,2,2,2,1,1,1,50,0,5,5,5,4,1
freecol,net.sf.freecol.server.generator,River.DirectionChange,net.sf.freecol.server.generator.River.DirectionChange,8,4,2,4,4,11,0,11,0,1,1,0,0,0,3,3,3,3,0,0,0,3,43,1,38,5,28,4,13,17,2,15,12,4,12,12,1,2,66,0.11,14,6,14,14,1
freecol,net.sf.freecol.common.model,GoodsTradeItem,net.sf.freecol.common.model.GoodsTradeItem,20,1,1,1,1,11,0,5,6,1,5,0,1,0,12,2,13,117,0,0,3,10,201,22,75,26,32,104,27,46,18,28,4,4,5,4,3,2,53,1.39,18,18,19,16,1
freecol,net.sf.freecol.common.networking,TrainUnitInEuropeMessage,net.sf.freecol.common.networking.TrainUnitInEuropeMessage,20,1,1,1,1,11,0,4,6,1,9,0,1,0,4,1,5,30,0,0,0,5,92,8,26,10,11,58,9,16,9,7,2,2,2,1,2,1,19,2.23,6,6,6,5,1
freecol,net.sf.freecol.client.gui.action,SaveAndQuitAction,net.sf.freecol.client.gui.action.SaveAndQuitAction,20,2,2,2,2,11,0,6,5,1,4,0,0,1,2,1,2,26,1,0,0,1,52,4,16,5,8,32,7,12,5,7,3,3,3,3,3,2,25,2,4,4,4,4,1
freecol,net.sf.freecol.common.option,AudioMixerOption,net.sf.freecol.common.option.AudioMixerOption,20,1,1,1,1,10,0,5,4,1,3,0,2,6,10,1,12,111,0,2,4,6,232,28,123,41,64,84,50,81,35,46,3,3,3,1,3,1,88,0.68,18,18,18,12,1
freecol,net.sf.freecol.client.gui.plaf,FreeColComboBoxUI,net.sf.freecol.client.gui.plaf.FreeColComboBoxUI,20,1,1,1,1,3,0,3,0,1,1,0,1,0,2,0,3,3,0,0,1,2,38,5,12,4,4,21,4,8,4,4,1,1,1,1,2,0,0,1.75,3,3,3,3,1
freecol,net.sf.freecol.common.networking,ChangeWorkImprovementTypeMessage,net.sf.freecol.common.networking.ChangeWorkImprovementTypeMessage,20,2,2,2,2,19,0,11,7,1,12,0,1,0,4,2,5,30,0,0,0,5,137,11,63,16,40,64,23,38,13,25,10,10,10,10,2,2,19,1.02,14,14,14,14,2
freecol,net.sf.freecol.client.gui.panel,PlayersTable.HeaderListener,net.sf.freecol.client.gui.panel.PlayersTable.HeaderListener,7,1,1,1,1,4,0,4,0,1,1,0,0,0,3,2,3,3,1,0,0,2,21,4,17,7,7,0,9,13,7,6,1,1,1,1,2,0,0,0,3,3,3,3,1
freecol,net.sf.freecol.common.networking,BuyGoodsMessage,net.sf.freecol.common.networking.BuyGoodsMessage,20,2,2,2,2,18,0,10,6,1,10,0,1,0,4,3,5,30,0,0,0,5,133,11,58,14,35,64,25,38,13,25,8,8,8,8,2,1,19,1.1,12,12,12,12,1
freecol,net.sf.freecol.client.gui.option,AudioMixerOptionUI,net.sf.freecol.client.gui.option.AudioMixerOptionUI,20,1,1,1,1,12,1,7,4,1,5,0,0,0,6,6,6,19,0,1,0,5,133,18,68,21,44,48,39,51,18,33,3,3,3,1,2,0,72,0.71,8,8,8,6,1
freecol,net.sf.freecol.client.gui.panel,DeclarationDialog.SignaturePanel,net.sf.freecol.client.gui.panel.DeclarationDialog.SignaturePanel,7,2,2,2,1,16,0,11,5,1,4,0,0,0,8,4,8,8,1,3,0,4,163,20,94,21,61,50,51,75,25,50,8,8,10,5,2,2,71,0.53,20,20,23,12,1
freecol,net.sf.freecol.client.gui.action,MapControlsAction,net.sf.freecol.client.gui.action.MapControlsAction,20,1,1,1,1,9,0,4,5,1,3,0,0,1,3,0,3,35,1,0,0,2,59,6,16,6,7,37,7,11,5,6,1,1,2,1,5,0,66,2.31,3,3,5,3,1
freecol,net.sf.freecol.client.gui.panel,AdvantageCellEditor,net.sf.freecol.client.gui.panel.AdvantageCellEditor,20,1,1,1,1,6,0,3,2,1,2,0,0,0,2,0,2,2,0,0,0,2,50,7,17,8,4,27,4,9,5,4,1,1,1,1,2,0,0,1.59,2,2,2,2,1
freecol,net.sf.freecol.common.resources,ImageResource,net.sf.freecol.common.resources.ImageResource,20,2,2,2,1,16,0,10,6,1,0,0,0,2,9,4,9,13,0,0,0,9,193,15,102,36,73,76,55,80,35,45,5,5,7,4,2,3,74,0.75,22,22,24,15,1
freecol,net.sf.freecol.metaserver,MetaServer,net.sf.freecol.metaserver.MetaServer,20,1,1,1,1,14,0,8,5,1,4,0,1,3,8,5,9,9,0,0,0,9,198,26,87,26,56,85,44,62,26,36,4,4,4,1,2,2,75,0.98,16,16,16,9,1
freecol,net.sf.freecol.client.gui.option,BooleanOptionUI,net.sf.freecol.client.gui.option.BooleanOptionUI,20,1,1,1,1,7,0,3,3,1,2,0,0,0,5,1,5,18,0,0,0,5,69,8,20,7,8,41,8,14,7,7,1,1,1,1,2,0,19,2.05,5,5,5,5,1
freecol,net.sf.freecol.client.gui.action,ShowDifficultyAction,net.sf.freecol.client.gui.action.ShowDifficultyAction,20,1,1,1,1,8,0,3,5,1,2,0,0,1,2,0,2,26,1,0,0,1,44,3,9,4,3,32,3,6,4,2,1,1,1,1,3,0,50,3.56,2,2,2,2,1
freecol,net.sf.freecol.client.gui.i18n,MergeTableCellRenderer,net.sf.freecol.client.gui.i18n.MergeTableCellRenderer,20,2,2,2,1,13,0,13,0,1,1,0,1,0,1,0,2,2,0,1,0,1,51,4,29,15,15,18,10,14,9,5,3,3,3,1,2,1,0,0.62,5,5,5,2,1
freecol,net.sf.freecol.client.gui.action,DisplayTileTextAction.DisplayText,net.sf.freecol.client.gui.action.DisplayTileTextAction.DisplayText,21,1,1,1,1,0,0,0,0,1,0,0,0,0,2,4,2,2,0,0,0,2,3,0,3,3,0,0,1,1,1,0,1,1,1,1,1,0,100,0,2,2,2,2,1
freecol,net.sf.freecol.client.gui.animation,UnitAttackAnimation,net.sf.freecol.client.gui.animation.UnitAttackAnimation,1,4,3,4,1,24,1,16,6,1,9,0,0,0,3,6,3,3,0,1,0,2,106,8,57,24,31,41,31,41,19,22,6,5,6,1,1,2,27,0.72,12,10,13,3,1
freecol,net.sf.freecol.client.gui.panel,UnitButton,net.sf.freecol.client.gui.panel.UnitButton,20,1,1,1,1,10,0,8,2,1,3,0,0,0,4,2,4,4,0,0,2,2,126,11,80,21,58,35,49,68,21,47,3,3,3,1,2,2,50,0.44,6,6,6,4,1
freecol,net.sf.freecol.common.model,Monarch.MonarchAction,net.sf.freecol.common.model.Monarch.MonarchAction,21,1,1,1,1,0,0,0,0,1,0,0,0,0,2,14,2,2,0,0,0,2,16,0,15,14,0,1,0,1,1,0,1,1,1,1,1,0,100,0.07,2,2,2,2,1
freecol,net.sf.freecol.common.networking,UnloadCargoMessage,net.sf.freecol.common.networking.UnloadCargoMessage,20,1,1,1,1,13,0,6,6,1,10,0,1,0,4,1,5,30,0,0,0,5,100,8,34,12,18,58,14,23,11,12,4,4,4,4,2,1,19,1.71,8,8,8,8,1
freecol,net.sf.freecol.client.gui.panel,ReportNavalPanel,net.sf.freecol.client.gui.panel.ReportNavalPanel,20,2,2,2,1,8,0,6,0,1,15,0,0,0,6,0,6,65,0,0,3,3,80,9,45,11,22,26,12,29,12,17,4,4,4,1,5,3,0,0.58,13,13,14,6,1
freecol,net.sf.freecol.client.gui.panel,LabourData.UnitData,net.sf.freecol.client.gui.panel.LabourData.UnitData,26,1,1,1,1,4,0,3,0,1,6,0,0,0,15,7,15,15,0,1,0,14,98,20,68,24,31,10,28,48,24,24,2,2,2,1,1,1,85,0.15,19,19,21,15,1
freecol,net.sf.freecol.common.model,Scope,net.sf.freecol.common.model.Scope,20,2,2,2,2,13,0,7,4,2,2,1,1,7,23,7,24,108,0,0,2,22,415,48,212,50,126,155,85,143,44,99,18,18,18,18,2,5,79,0.73,68,68,71,53,1
freecol,net.sf.freecol.common.model,Map.WholeMapIterator,net.sf.freecol.common.model.Map.WholeMapIterator,7,1,1,1,1,11,0,6,4,1,2,0,0,0,3,2,3,6,0,0,0,3,48,5,23,7,11,20,10,16,6,10,3,3,3,1,2,1,16,0.87,5,5,5,3,1
freecol,net.sf.freecol.server.control,ChangeSet,net.sf.freecol.server.control.ChangeSet,20,1,1,1,1,15,0,7,8,1,35,0,3,1,27,1,30,30,0,3,0,27,1633,136,750,252,391,753,330,504,217,287,9,8,9,7,1,3,53,1,55,54,55,39,1
freecol,net.sf.freecol.common.model,ColonyTest,net.sf.freecol.common.model.ColonyTest,20,2,2,2,1,35,4,29,0,1,27,0,0,22,10,0,10,33,0,1,0,9,438,66,345,112,290,27,214,242,89,153,9,9,9,9,3,2,88,0.08,22,22,22,18,1
freecol,net.sf.freecol.client.gui.panel,NegotiationDialog.StanceTradeItemPanel.StanceItem,net.sf.freecol.client.gui.panel.NegotiationDialog.StanceTradeItemPanel.StanceItem,7,1,1,1,1,3,0,3,0,1,2,0,0,0,5,1,5,5,0,0,0,5,29,5,24,10,7,0,7,14,7,7,2,2,3,1,1,1,0,0,6,6,7,5,1
freecol,net.sf.freecol.client.gui.panel,TradeRouteInputDialog.CargoPanel,net.sf.freecol.client.gui.panel.TradeRouteInputDialog.CargoPanel,20,2,2,2,1,8,0,8,0,1,5,0,0,0,2,0,2,2,0,0,0,2,28,2,18,3,10,8,8,14,4,10,3,3,3,1,2,2,0,0.44,4,4,4,2,1
freecol,net.sf.freecol.client.gui.action,RetireAction,net.sf.freecol.client.gui.action.RetireAction,20,1,1,1,1,9,0,3,5,1,4,0,0,1,3,0,3,27,1,0,1,1,56,4,15,6,6,37,4,8,5,3,1,1,3,1,3,0,66,2.47,3,3,5,3,1
freecol,net.sf.freecol.common.networking,EquipUnitMessage,net.sf.freecol.common.networking.EquipUnitMessage,20,3,3,3,3,20,0,13,7,1,10,0,1,0,4,3,5,30,0,0,0,5,148,13,71,15,46,65,28,43,14,29,11,11,11,11,2,2,19,0.92,15,15,15,15,1
freecol,net.sf.freecol.client.gui.plaf,FreeColTableUI,net.sf.freecol.client.gui.plaf.FreeColTableUI,20,1,1,1,1,4,0,3,0,1,1,0,1,0,2,0,3,3,0,0,0,3,40,5,14,5,5,21,5,9,4,5,1,1,1,1,2,0,0,1.5,3,3,3,3,1
freecol,net.sf.freecol.common.option,LanguageOption.Language,net.sf.freecol.common.option.LanguageOption.Language,26,1,1,1,1,7,0,5,2,1,2,0,0,0,7,2,7,7,0,0,0,7,76,11,39,11,18,26,14,25,11,14,3,3,4,1,1,2,35,0.67,10,10,12,7,1
freecol,net.sf.freecol.client.gui.action,MapboardAction,net.sf.freecol.client.gui.action.MapboardAction,18,1,1,2,1,9,0,4,5,1,2,16,0,1,2,0,2,26,0,0,2,0,49,4,14,6,6,31,3,6,4,2,1,1,4,1,3,0,100,2.21,2,2,5,2,1
freecol,net.sf.freecol.common.util,RandomChoice,net.sf.freecol.common.util.RandomChoice,22,2,2,2,1,7,0,7,0,1,1,0,3,0,3,2,6,6,0,0,0,6,75,9,48,14,24,18,18,33,14,19,4,4,5,4,1,3,66,0.38,12,12,14,11,1
freecol,net.sf.freecol.common.networking,ChangeWorkTypeMessage,net.sf.freecol.common.networking.ChangeWorkTypeMessage,20,1,1,1,1,14,0,7,6,1,10,0,1,0,4,2,5,30,0,0,0,5,110,10,39,12,20,61,16,25,11,14,4,4,4,4,2,1,19,1.56,8,8,8,8,1
freecol,net.sf.freecol.common.model,UnitLocation,net.sf.freecol.common.model.UnitLocation,18,1,1,1,1,9,0,4,4,2,11,5,0,1,32,1,32,149,0,0,6,26,435,45,173,58,83,218,56,106,45,61,7,7,8,5,3,2,76,1.26,53,53,54,36,1
freecol,net.sf.freecol.server.ai,AIObject,net.sf.freecol.server.ai.AIObject,18,1,1,1,1,9,0,3,5,1,5,8,2,1,15,2,17,101,0,0,2,15,220,27,74,25,32,119,30,51,21,30,4,4,4,1,2,1,84,1.61,22,22,22,17,1
freecol,net.sf.freecol.client.gui.action,OpenAction,net.sf.freecol.client.gui.action.OpenAction,20,1,1,1,1,11,0,5,5,1,4,0,0,1,2,1,2,26,1,0,0,1,51,4,15,5,7,32,6,10,5,5,2,2,2,1,3,1,25,2.13,3,3,3,2,1
freecol,net.sf.freecol.common.model,Player.Stance,net.sf.freecol.common.model.Player.Stance,21,5,2,5,5,14,0,11,3,1,3,0,0,0,7,5,7,7,0,2,0,5,128,5,86,14,58,40,39,53,7,46,26,6,26,26,1,2,71,0.47,40,16,40,39,1
freecol,net.sf.freecol.client.gui.panel,ChatPanel,net.sf.freecol.client.gui.panel.ChatPanel,20,1,1,1,1,17,2,9,5,2,3,0,0,2,4,1,4,44,0,0,0,4,108,17,45,14,30,46,26,33,12,21,3,3,3,1,3,2,50,1.02,6,6,6,4,1
freecol,net.sf.freecol.client.gui.panel,ColonyPanel.ColonyCargoPanel,net.sf.freecol.client.gui.panel.ColonyPanel.ColonyCargoPanel,20,1,1,1,1,7,0,4,3,1,2,0,0,0,2,0,2,58,0,0,0,2,23,3,11,4,4,9,4,7,3,4,1,1,1,1,4,0,0,0.82,2,2,2,2,1
freecol,net.sf.freecol.client.gui.panel,ColorCellRenderer,net.sf.freecol.client.gui.panel.ColorCellRenderer,20,1,1,1,1,18,2,9,7,2,1,0,0,0,2,0,2,2,0,0,0,2,64,6,21,6,13,37,7,11,5,6,2,2,2,1,2,1,0,1.76,3,3,3,2,1
freecol,net.sf.freecol.common.model,ProductionInfo,net.sf.freecol.common.model.ProductionInfo,20,1,1,1,1,9,0,4,4,1,3,0,0,0,16,4,16,16,0,1,0,15,201,22,79,23,40,100,35,60,25,35,5,5,5,5,1,3,70,1.27,23,23,23,20,1
freecol,net.sf.freecol.common.networking,EmbarkMessage,net.sf.freecol.common.networking.EmbarkMessage,20,3,3,3,2,22,1,13,8,1,12,0,1,0,4,3,5,30,0,0,0,5,157,14,73,17,47,70,28,42,15,27,8,8,8,8,2,2,19,0.96,15,15,15,12,1
freecol,net.sf.freecol.common.model,MarketData,net.sf.freecol.common.model.MarketData,20,1,1,1,1,12,0,6,6,1,4,0,1,3,27,11,28,145,0,0,1,27,469,49,187,51,110,235,100,138,48,90,8,8,11,1,3,2,85,1.26,37,37,40,28,1
freecol,net.sf.freecol.server.ai.mission,PrivateerMissionTest,net.sf.freecol.server.ai.mission.PrivateerMissionTest,20,1,1,1,1,14,1,11,1,1,17,0,0,4,4,0,4,27,0,2,0,2,95,16,56,32,41,23,40,45,27,18,1,1,1,1,3,0,81,0.41,4,4,4,4,1
freecol,net.sf.freecol.common.model,GoldTradeItem,net.sf.freecol.common.model.GoldTradeItem,20,1,1,1,1,10,0,3,6,1,2,0,1,0,9,1,10,114,0,0,2,8,140,14,43,17,15,83,16,27,12,15,1,1,2,1,3,0,40,1.93,10,10,11,10,1
freecol,net.sf.freecol.server.control,Controller,net.sf.freecol.server.control.Controller,18,1,1,1,1,9,0,5,4,1,2,2,0,1,2,0,2,5,0,0,0,2,49,5,14,5,7,30,5,9,5,4,2,2,2,1,2,1,50,2.14,3,3,3,2,1
freecol,net.sf.freecol.client.gui,Canvas.EventType,net.sf.freecol.client.gui.Canvas.EventType,21,1,1,1,1,0,0,0,0,1,0,0,0,0,2,6,2,2,0,0,0,2,8,0,8,7,0,0,0,1,1,0,1,1,1,1,1,0,100,0,2,2,2,2,1
freecol,net.sf.freecol.server.ai,Wish,net.sf.freecol.server.ai.Wish,18,1,1,1,1,11,0,5,6,1,8,2,0,1,12,2,12,122,0,0,2,10,195,24,70,23,34,101,26,42,18,24,3,3,5,1,4,2,58,1.44,16,16,20,12,1
freecol,net.sf.freecol.client.gui.menu,FreeColMenuTest,net.sf.freecol.client.gui.menu.FreeColMenuTest,20,1,1,1,1,12,0,8,2,3,4,0,3,0,5,3,8,8,0,1,2,5,129,15,75,27,53,39,41,52,26,26,2,2,2,1,1,1,75,0.52,10,10,10,8,1
freecol,net.sf.freecol.client.gui.panel,TradeRouteInputDialog,net.sf.freecol.client.gui.panel.TradeRouteInputDialog,20,4,4,4,2,47,4,35,7,2,19,0,0,2,5,15,5,61,0,2,0,3,632,88,447,109,301,100,233,343,126,217,7,7,7,7,4,3,72,0.22,22,22,22,11,1
freecol,net.sf.freecol.tools,SaveGameValidator,net.sf.freecol.tools.SaveGameValidator,20,9,9,9,1,36,3,33,1,1,1,0,1,1,0,0,1,1,0,0,0,1,64,6,40,11,28,19,16,29,14,15,9,9,9,1,1,4,0,0.47,9,9,9,1,1
freecol,net.sf.freecol.common.option,IntegerOption,net.sf.freecol.common.option.IntegerOption,20,1,1,1,1,9,0,4,5,1,1,2,1,1,17,3,18,117,0,0,6,12,234,28,85,30,38,121,36,58,25,33,3,3,3,1,3,1,79,1.42,22,22,23,18,1
freecol,net.sf.freecol.client.gui.action,TradeRouteAction,net.sf.freecol.client.gui.action.TradeRouteAction,20,1,1,1,1,8,0,3,5,1,2,0,0,1,2,0,2,28,1,0,0,1,45,4,9,4,3,32,3,6,4,2,1,1,1,1,4,0,50,3.56,2,2,2,2,1
freecol,net.sf.freecol.common.model,RandomRange,net.sf.freecol.common.model.RandomRange,20,1,1,1,1,9,0,5,4,1,3,0,0,1,19,5,19,19,0,0,0,19,231,29,104,32,58,98,45,72,31,41,3,3,5,3,1,2,67,0.94,25,25,27,21,1
freecol,net.sf.freecol.client.gui.option,PercentageOptionUI,net.sf.freecol.client.gui.option.PercentageOptionUI,20,1,1,1,1,24,2,15,7,1,3,0,0,0,1,0,1,19,0,0,0,1,52,5,17,4,13,30,13,15,4,11,1,1,1,1,3,0,0,1.76,1,1,1,1,3
freecol,net.sf.freecol.client.gui.animation,UnitImageAnimation,net.sf.freecol.client.gui.animation.UnitImageAnimation,20,1,1,1,1,16,0,11,4,1,4,0,0,0,3,4,3,3,0,0,1,2,81,7,41,12,23,33,19,30,13,17,2,2,2,1,1,0,25,0.8,4,4,4,3,1
freecol,net.sf.freecol.client.gui,AllTests,net.sf.freecol.client.gui.AllTests,20,1,1,1,1,9,0,7,2,1,3,0,1,0,0,0,1,1,0,0,0,1,31,2,9,3,5,20,5,7,3,4,1,1,1,1,1,0,0,2.22,1,1,1,1,1
freecol,net.sf.freecol.client.gui.panel,PlayersTable.AvailableCellEditor,net.sf.freecol.client.gui.panel.PlayersTable.AvailableCellEditor,20,1,1,1,1,6,0,6,0,2,5,0,0,0,3,4,3,3,0,0,0,3,37,5,32,14,16,3,14,20,10,10,2,2,2,1,2,1,41,0.09,4,4,4,3,1
freecol,net.sf.freecol.common.model,TradeRoute,net.sf.freecol.common.model.TradeRoute,20,1,1,1,1,10,0,5,4,3,9,0,4,2,23,5,27,144,0,2,3,22,465,55,210,62,110,200,92,153,64,89,6,6,6,4,3,5,87,0.95,44,44,44,30,1
freecol,net.sf.freecol.common.option,RangeOption,net.sf.freecol.common.option.RangeOption,20,1,1,1,1,11,0,4,6,1,1,0,1,1,5,0,6,132,0,0,1,5,111,11,33,13,16,67,14,23,12,11,2,2,3,1,5,1,100,2.03,8,8,9,6,1
freecol,net.sf.freecol.common.option,LanguageOption,net.sf.freecol.common.option.LanguageOption,20,2,2,2,1,14,0,8,5,1,4,0,3,5,8,2,11,110,0,1,3,7,320,40,169,46,99,111,71,114,43,71,9,9,11,5,3,4,83,0.66,27,27,29,17,1
freecol,net.sf.freecol.common.networking,BuyMessage,net.sf.freecol.common.networking.BuyMessage,20,1,1,1,1,18,0,10,7,1,11,0,1,0,4,4,5,30,0,0,0,5,140,12,59,17,35,69,28,38,15,23,5,5,5,5,2,1,19,1.17,9,9,9,9,1
freecol,net.sf.freecol.common.networking,SellGoodsMessage,net.sf.freecol.common.networking.SellGoodsMessage,20,2,2,2,2,19,0,11,6,1,13,0,1,0,4,3,5,30,0,0,0,5,139,12,64,15,40,63,27,41,14,27,9,9,9,9,2,1,19,0.98,13,13,13,13,1
freecol,net.sf.freecol.server.ai,GoodsWish,net.sf.freecol.server.ai.GoodsWish,20,1,1,1,1,11,0,4,5,1,8,0,1,1,14,2,15,137,0,0,3,12,229,33,85,30,40,111,35,52,20,32,2,2,3,1,5,1,57,1.31,16,16,19,15,1
freecol,net.sf.freecol.util.test,FreeColTestCase.IndianSettlementBuilder,net.sf.freecol.util.test.FreeColTestCase.IndianSettlementBuilder,26,1,1,2,1,9,1,7,0,1,12,0,0,1,11,8,11,11,0,2,0,9,131,26,97,29,56,8,51,72,27,45,7,7,7,1,1,2,75,0.08,21,21,22,11,1
freecol,net.sf.freecol.client.gui.panel,TradeRouteDialog,net.sf.freecol.client.gui.panel.TradeRouteDialog,20,6,5,6,2,54,5,43,5,2,8,0,0,2,3,8,3,59,0,0,0,3,221,28,155,42,117,41,86,114,39,75,10,7,11,5,4,3,43,0.26,18,15,20,7,1
freecol,net.sf.freecol.common.networking,WorkMessage,net.sf.freecol.common.networking.WorkMessage,20,2,2,2,2,18,1,10,6,1,13,0,1,0,4,2,5,30,0,0,0,5,129,13,56,16,35,60,22,34,14,20,7,7,7,7,2,1,19,1.07,11,11,11,11,2
freecol,net.sf.freecol.client.gui.panel,SelectDestinationDialog.NameComparator,net.sf.freecol.client.gui.panel.SelectDestinationDialog.NameComparator,7,1,1,1,1,3,0,3,0,2,2,0,0,0,1,0,1,1,0,0,0,1,5,0,5,2,1,0,1,3,2,1,1,1,1,1,1,0,0,0,1,1,1,1,1
freecol,net.sf.freecol.server.ai,AIMessage,net.sf.freecol.server.ai.AIMessage,20,1,1,1,1,13,0,5,7,1,55,0,37,1,0,0,37,37,0,3,0,34,579,71,216,74,111,292,59,102,49,53,5,5,6,3,1,1,97,1.35,47,47,49,39,1
freecol,net.sf.freecol.server.ai,ColonyPlanTest,net.sf.freecol.server.ai.ColonyPlanTest,20,1,1,1,1,30,3,22,4,1,26,0,0,52,8,0,8,31,0,2,0,6,388,42,290,150,215,56,196,212,97,115,4,4,4,3,3,2,90,0.19,14,14,14,12,1
freecol,net.sf.freecol.client.gui.plaf,FreeColCheckBoxUI,net.sf.freecol.client.gui.plaf.FreeColCheckBoxUI,20,1,1,1,1,4,0,3,0,1,1,0,1,0,2,0,3,3,0,0,0,3,40,5,14,5,5,21,5,9,4,5,1,1,1,1,2,0,0,1.5,3,3,3,3,1
